age,gender,relationshipStatus,totalIncome,currencyAmount
35,Female,Married,93386.0,177.87
35,Female,Married,99191.0,158.51
35,Female,Married,134042.0,183.57999999999998
35,Male,Married,28264.0,250.76
35,Male,Married,31019.0,126.11
35,Male,Married,35872.0,220.68
35,Male,Married,36593.0,152.07
35,Male,Married,61187.0,246.10000000000002
35,Other,Married,21234.0,184.58
35,Other,Married,28787.0,225.09000000000003
35,Other,Married,32962.0,176.18
35,Other,Married,42579.0,212.51000000000002
35,Other,Married,54139.0,255.45000000000002
35,Other,Married,56083.0,201.31
36,Female,Married,21131.0,251.87
36,Female,Married,25475.0,190.12000000000003
36,Female,Married,25560.0,172.69
36,Female,Married,28109.0,203.47
36,Female,Married,30470.0,271.96
36,Female,Married,30548.0,197.78
36,Female,Married,32891.0,247.2
36,Female,Married,34390.0,166.69
36,Female,Married,34414.0,181.44
36,Female,Married,35207.0,181.43
36,Female,Married,36139.0,181.99
36,Female,Married,37322.0,187.64000000000001
36,Female,Married,40205.0,176.65
36,Female,Married,45883.0,174.5
36,Female,Married,46645.0,177.37
36,Female,Married,49207.0,179.86
36,Female,Married,51906.0,251.01
36,Female,Married,53294.0,184.5
36,Female,Married,55545.0,246.48999999999998
36,Female,Married,56527.0,213.54
36,Female,Married,60939.0,214.51
36,Female,Married,61659.0,210.13
36,Female,Married,65312.0,154.05
36,Female,Married,66333.0,140.93
36,Female,Married,91721.0,168.26
36,Female,Married,110257.0,218.22999999999996
36,Male,Married,20743.0,185.41
36,Male,Married,22410.0,213.5
36,Male,Married,25930.0,161.32999999999998
36,Male,Married,26475.0,167.54
36,Male,Married,32637.0,200.14999999999998
36,Male,Married,33616.0,173.69
36,Male,Married,35061.0,230.14999999999998
36,Male,Married,35276.0,239.79999999999998
36,Male,Married,40683.0,264.51
36,Male,Married,44803.0,164.04999999999998
36,Male,Married,56524.0,199.49000000000004
36,Male,Married,62468.0,161.24
36,Male,Married,69868.0,161.66
36,Male,Married,74916.0,108.34
36,Male,Married,104942.0,216.78
36,Other,Married,23124.0,244.96000000000004
36,Other,Married,39528.0,147.69
36,Other,Married,44935.0,220.76999999999998
36,Other,Married,57975.0,217.99
36,Other,Married,65094.0,268.25
36,Other,Married,76054.0,252.98
36,Other,Married,87981.0,178.76999999999998
37,Female,Married,17723.0,226.68000000000004
37,Female,Married,90913.0,232.39000000000001
37,Male,Married,17636.0,177.45
37,Male,Married,30717.0,224.42000000000002
37,Male,Married,31174.0,145.45999999999998
37,Male,Married,34967.0,219.33
37,Male,Married,35953.0,194.06
37,Male,Married,38907.0,248.86
37,Male,Married,39570.0,231.20000000000002
37,Male,Married,39949.0,259.37
37,Male,Married,41919.0,200.95
37,Male,Married,47141.0,230.63
37,Male,Married,52660.0,140.44
37,Male,Married,63981.0,227.53999999999996
37,Male,Married,68949.0,155.47
37,Male,Married,76079.0,185.32
38,Female,Married,34451.0,248.76999999999998
38,Female,Married,38296.0,227.16
38,Female,Married,52242.0,240.43
38,Female,Married,66867.0,235.93
38,Male,Married,21928.0,169.57
38,Male,Married,33984.0,209.57
38,Male,Married,38096.0,138.78
38,Male,Married,52336.0,157.74
38,Male,Married,59104.0,179.62
38,Male,Married,73872.0,208.52
38,Other,Married,58852.0,215.85000000000002
39,Female,Married,20723.0,177.98000000000002
39,Female,Married,42612.0,178.01999999999998
39,Female,Married,62358.0,227.43999999999997
39,Female,Married,65320.0,157.03
39,Female,Married,94996.0,212.88
39,Male,Married,20956.0,181.4
39,Male,Married,26519.0,239.4
39,Male,Married,28742.0,237.6
39,Male,Married,38595.0,240.37
39,Male,Married,39628.0,183.37
39,Male,Married,41619.0,256.90999999999997
39,Male,Married,43992.0,204.67
39,Male,Married,48462.0,245.59
39,Male,Married,48608.0,214.74
39,Male,Married,82984.0,225.99
39,Male,Married,83731.0,134.53
39,Male,Married,89726.0,163.07
40,Female,Married,28393.0,182.63
40,Female,Married,29182.0,160.34999999999997
40,Female,Married,29963.0,140.32
40,Female,Married,53408.0,257.55
40,Female,Married,54022.0,199.96
40,Male,Married,31637.0,231.96999999999997
40,Male,Married,34738.0,133.94
40,Male,Married,37825.0,198.12000000000003
40,Male,Married,38400.0,227.48999999999998
40,Male,Married,42737.0,158.86
40,Male,Married,52745.0,109.34
40,Male,Married,71419.0,141.38
40,Other,Married,31266.0,178.49
40,Other,Married,32052.0,148.07
40,Other,Married,60696.0,212.53000000000003
40,Other,Married,62474.0,186.5
41,Male,Married,29136.0,136.6
41,Male,Married,40307.3,196.62
41,Male,Married,118728.5,123.74
41,Other,Married,81794.0,152.57999999999998
42,Male,Married,36595.9,199.8
42,Male,Married,41816.5,181.84
42,Male,Married,43189.3,207.43
42,Male,Married,92560.6,239.86
42,Male,Married,104083.1,225.37
42,Other,Married,51014.7,198.16999999999996
42,Other,Married,62021.3,203.35
43,Male,Married,12247.4,189.57
43,Male,Married,29620.8,233.04
43,Male,Married,33038.5,257.14
43,Male,Married,60355.9,182.89999999999998
43,Other,Married,38999.4,263.35
43,Other,Married,54285.0,147.25
44,Male,Married,40153.3,190.21
44,Male,Married,41218.1,224.55
44,Male,Married,64035.4,175.6
45,Male,Married,24308.9,270.24
45,Male,Married,32018.8,206.88
45,Male,Married,73510.8,247.68
45,Other,Married,54184.9,113.36000000000001
46,Male,Married,36720.2,203.7
46,Male,Married,37765.2,217.58999999999997
46,Male,Married,67903.0,196.78
47,Female,Married,20106.9,198.16
47,Female,Married,60020.4,208.53
47,Male,Married,67106.6,246.76000000000002
47,Other,Married,22767.8,161.88
47,Other,Married,25929.2,202.57999999999998
47,Other,Married,29011.4,166.57
48,Male,Married,21642.5,228.54000000000002
48,Male,Married,49523.1,158.04999999999998
48,Male,Married,60148.0,192.51999999999998
49,Female,Married,27742.0,218.42000000000002
49,Female,Married,41974.9,210.35999999999999
49,Female,Married,132161.7,202.08
49,Male,Married,29108.2,165.88000000000002
49,Male,Married,31802.1,172.19
49,Male,Married,34458.6,149.76000000000002
49,Male,Married,38399.9,140.68
49,Male,Married,43068.3,236.31999999999996
49,Male,Married,47690.5,126.92
49,Male,Married,98451.1,176.09
50,Female,Married,34499.3,212.78
50,Female,Married,56691.8,201.09000000000003
50,Male,Married,11982.3,205.6
50,Male,Married,18503.1,166.77
50,Male,Married,25973.2,183.09000000000003
50,Male,Married,30516.2,149.24
50,Male,Married,39952.0,209.59000000000003
50,Male,Married,40404.1,175.12
50,Male,Married,42083.8,175.01
50,Male,Married,106321.6,163.86
51,Female,Married,14631.45,221.86999999999998
51,Female,Married,15119.05,181.74
51,Female,Married,16909.6,273.14
51,Female,Married,18344.8,238.08999999999997
51,Female,Married,19498.25,246.85000000000002
51,Female,Married,23830.3,189.40000000000003
51,Female,Married,25273.55,252.62
51,Female,Married,28529.2,116.89
51,Female,Married,29369.85,240.6
51,Female,Married,29486.0,249.98999999999998
51,Female,Married,30963.75,219.13
51,Female,Married,34148.1,215.25
51,Female,Married,34393.05,205.32999999999998
51,Female,Married,36331.95,260.37
51,Female,Married,36878.6,252.78
51,Female,Married,37462.4,241.55
51,Female,Married,38366.3,211.56000000000003
51,Female,Married,40488.05,207.10000000000002
51,Female,Married,41149.3,235.46999999999997
51,Female,Married,43333.15,210.7
51,Female,Married,45296.2,94.80000000000001
51,Female,Married,45667.65,225.55
51,Female,Married,50187.15,243.74999999999994
51,Female,Married,50994.45,212.91
51,Female,Married,58660.35,208.5
51,Female,Married,61584.8,168.09
51,Female,Married,66494.15,168.79000000000002
51,Female,Married,73313.65,140.93
51,Female,Married,75709.1,284.53000000000003
51,Female,Married,87322.95,187.61999999999998
51,Female,Married,93764.1,254.35
51,Female,Married,96062.95,165.12
51,Male,Married,35609.75,217.86
51,Male,Married,53050.8,244.11
51,Male,Married,55256.3,197.04999999999998
51,Male,Married,61630.8,217.48
51,Male,Married,67064.8,172.36
51,Male,Married,75977.05,196.72
51,Male,Married,80925.5,233.91
51,Male,Married,94108.3,199.95000000000002
51,Other,Married,20768.0,266.15999999999997
51,Other,Married,70627.25,249.38000000000002
51,Other,Married,72151.0,176.65
52,Female,Married,13152.55,268.65
52,Female,Married,14018.5,194.51
52,Female,Married,14273.8,204.26
52,Female,Married,19223.4,171.61
52,Female,Married,24354.7,146.19
52,Female,Married,26500.6,154.92000000000002
52,Female,Married,26651.25,181.17000000000002
52,Female,Married,27916.25,247.23000000000002
52,Female,Married,30564.7,139.32
52,Female,Married,32241.4,211.45
52,Female,Married,32792.25,235.47000000000003
52,Female,Married,34978.4,196.24
52,Female,Married,39123.0,171.26999999999998
52,Female,Married,39857.85,192.23999999999998
52,Female,Married,40228.15,208.16
52,Female,Married,40546.7,167.78999999999996
52,Female,Married,40797.4,233.35000000000002
52,Female,Married,40816.95,219.25000000000003
52,Female,Married,40995.2,128.31
52,Female,Married,43593.05,191.29000000000002
52,Female,Married,45320.35,205.79
52,Female,Married,46491.05,235.73000000000002
52,Female,Married,47230.5,213.54000000000002
52,Female,Married,47618.05,215.28
52,Female,Married,53216.25,255.08999999999997
52,Female,Married,53734.9,195.02
52,Female,Married,54749.2,176.31
52,Female,Married,55086.15,163.45
52,Female,Married,57082.55,169.98
52,Female,Married,57345.9,212.01999999999998
52,Female,Married,60487.7,222.51999999999998
52,Female,Married,61955.1,146.08
52,Female,Married,64368.95,222.45999999999998
52,Female,Married,66840.3,161.81
52,Female,Married,77929.75,193.69
52,Female,Married,101765.8,201.95
52,Female,Married,102958.35,177.76000000000002
52,Female,Married,110486.25,202.42000000000002
52,Female,Married,130531.9,225.25999999999996
52,Female,Married,173923.7,184.91
52,Male,Married,15667.6,190.33
52,Male,Married,20102.0,203.73999999999998
52,Male,Married,23622.15,266.67
52,Male,Married,35355.6,150.92000000000002
52,Male,Married,35700.6,263.32
52,Male,Married,37004.7,176.4
52,Male,Married,39748.6,186.26999999999998
52,Male,Married,40244.25,212.67
52,Male,Married,40273.0,197.91
52,Male,Married,40557.05,267.86
52,Male,Married,42446.5,263.13
52,Male,Married,44103.65,193.13
52,Male,Married,50345.85,233.53
52,Male,Married,189150.85,250.60999999999999
52,Other,Married,23113.85,150.06
52,Other,Married,28127.85,178.19
52,Other,Married,34803.6,188.01999999999998
52,Other,Married,36290.55,197.5
52,Other,Married,70930.85,182.35
52,Other,Married,79086.65,254.00999999999996
52,Other,Married,135673.55,153.85
53,Female,Married,15513.5,212.64999999999998
53,Female,Married,18513.85,150.14
53,Female,Married,19495.95,179.66
53,Female,Married,25662.25,266.48999999999995
53,Female,Married,27695.45,185.64
53,Female,Married,28845.45,147.61
53,Female,Married,29541.2,174.01
53,Female,Married,30351.95,151.14999999999998
53,Female,Married,31253.55,214.19000000000003
53,Female,Married,32477.15,243.3
53,Female,Married,35045.1,142.23
53,Female,Married,35086.5,208.95
53,Female,Married,35255.55,203.16
53,Female,Married,36111.15,190.79000000000002
53,Female,Married,36947.2,194.89999999999998
53,Female,Married,37502.65,188.12
53,Female,Married,37755.65,192.87
53,Female,Married,38482.45,180.74
53,Female,Married,39141.4,170.01
53,Female,Married,42433.85,174.9
53,Female,Married,45121.4,225.59000000000003
53,Female,Married,45473.3,167.58
53,Female,Married,46775.1,185.0
53,Female,Married,48852.0,200.94
53,Female,Married,49918.05,213.73999999999998
53,Female,Married,51874.2,243.97
53,Female,Married,56148.75,213.23
53,Female,Married,58012.9,154.29000000000002
53,Female,Married,61985.0,202.95
53,Female,Married,64035.45,186.31
53,Female,Married,72306.25,222.83
53,Female,Married,72954.85,144.89999999999998
53,Female,Married,80489.65,230.84
53,Female,Married,93453.6,200.94000000000003
53,Female,Married,95529.35,203.97000000000003
53,Male,Married,18566.75,204.77
53,Male,Married,19285.5,173.13
53,Male,Married,21569.4,212.13
53,Male,Married,25866.95,220.19
53,Male,Married,28235.95,209.42000000000002
53,Male,Married,30075.95,270.29
53,Male,Married,30801.6,245.3
53,Male,Married,32304.65,118.96000000000001
53,Male,Married,36014.55,221.24999999999997
53,Male,Married,36051.35,111.01
53,Male,Married,36497.55,165.57
53,Male,Married,40539.8,118.55999999999999
53,Male,Married,40762.9,191.91
53,Male,Married,41610.45,151.73000000000002
53,Male,Married,48199.95,162.65
53,Male,Married,50516.05,157.79999999999998
53,Male,Married,62971.7,232.67999999999998
53,Male,Married,66330.85,163.78
53,Male,Married,66971.4,192.64999999999998
53,Male,Married,71957.8,187.01
53,Male,Married,80275.75,277.26
53,Male,Married,95798.45,153.03
53,Male,Married,142665.55,222.32999999999998
53,Other,Married,28318.75,219.82999999999996
53,Other,Married,32302.35,228.35999999999999
53,Other,Married,36509.05,146.59
53,Other,Married,38073.05,218.20999999999998
53,Other,Married,44776.4,183.45000000000002
53,Other,Married,44973.05,143.5
53,Other,Married,59415.9,161.29999999999998
53,Other,Married,125385.65,221.52999999999997
54,Female,Married,9465.65,127.72000000000001
54,Female,Married,14652.15,227.36
54,Female,Married,25302.3,128.18
54,Female,Married,25520.8,195.02
54,Female,Married,28447.55,141.71
54,Female,Married,29396.3,194.93
54,Female,Married,30401.4,160.54000000000002
54,Female,Married,31722.75,91.88
54,Female,Married,33892.8,165.24
54,Female,Married,35820.2,175.85
54,Female,Married,36065.15,169.14000000000001
54,Female,Married,37035.75,137.3
54,Female,Married,40278.75,145.58
54,Female,Married,40651.35,161.66
54,Female,Married,41359.75,274.33
54,Female,Married,43769.0,245.32999999999998
54,Female,Married,46631.35,140.0
54,Female,Married,48203.4,210.32999999999998
54,Female,Married,56445.45,199.95999999999998
54,Female,Married,65600.6,241.82999999999996
54,Female,Married,71918.7,244.59
54,Female,Married,84516.95,139.38
54,Male,Married,16992.4,216.26000000000002
54,Male,Married,28750.0,299.46000000000004
54,Male,Married,29558.45,131.23000000000002
54,Male,Married,29808.0,198.39000000000001
54,Male,Married,31633.05,173.09
54,Male,Married,32512.8,175.06
54,Male,Married,33455.8,200.85
54,Male,Married,37240.45,166.05
54,Male,Married,38269.7,222.20999999999998
54,Male,Married,48095.3,235.48000000000002
54,Male,Married,51224.45,193.93
54,Male,Married,51984.6,280.26
54,Male,Married,67319.85,167.32
54,Male,Married,85361.05,240.97000000000003
54,Male,Married,89847.2,159.10999999999999
54,Male,Married,92602.6,152.01
54,Other,Married,25398.9,224.31
54,Other,Married,33371.85,205.45999999999998
54,Other,Married,35038.2,255.1
54,Other,Married,37946.55,208.48999999999998
54,Other,Married,71258.6,209.03
54,Other,Married,79428.2,183.96
55,Female,Married,14797.05,232.44
55,Female,Married,16808.4,267.18
55,Female,Married,18808.25,202.72000000000006
55,Female,Married,19909.95,282.34
55,Female,Married,23300.15,126.83
55,Female,Married,23573.85,154.48
55,Female,Married,25163.15,265.20000000000005
55,Female,Married,26232.65,244.33999999999997
55,Female,Married,26843.3,135.75
55,Female,Married,27778.25,228.5
55,Female,Married,28469.4,196.01999999999998
55,Female,Married,29228.4,212.26
55,Female,Married,30502.6,233.12
55,Female,Married,30541.7,189.01999999999998
55,Female,Married,33315.5,216.46999999999997
55,Female,Married,33343.1,266.72
55,Female,Married,33460.4,177.15
55,Female,Married,34020.45,231.64999999999998
55,Female,Married,35337.2,199.89000000000001
55,Female,Married,35674.15,205.77
55,Female,Married,35771.9,223.13
55,Female,Married,36231.9,195.34000000000003
55,Female,Married,37067.95,199.44000000000003
55,Female,Married,39929.15,250.91000000000003
55,Female,Married,40661.7,222.84
55,Female,Married,41840.45,233.15
55,Female,Married,42171.65,199.20000000000002
55,Female,Married,42730.55,228.03000000000003
55,Female,Married,43938.05,179.53
55,Female,Married,44717.75,205.57
55,Female,Married,46911.95,119.52000000000001
55,Female,Married,51763.8,188.97
55,Female,Married,54434.1,114.43
55,Female,Married,57333.25,190.99999999999997
55,Female,Married,59925.35,188.45
55,Female,Married,60120.85,198.82
55,Female,Married,62263.3,259.88
55,Female,Married,70892.9,203.18
55,Female,Married,71600.15,226.57
55,Female,Married,71873.85,196.42000000000002
55,Female,Married,79245.35,161.5
55,Female,Married,101841.7,233.35999999999999
55,Female,Married,103574.75,204.55
55,Female,Married,109313.25,253.92999999999995
55,Female,Married,115234.6,202.47
55,Male,Married,11578.2,181.78
55,Male,Married,16678.45,152.06
55,Male,Married,23650.9,140.57
55,Male,Married,24714.65,246.20000000000002
55,Male,Married,30901.65,184.92000000000002
55,Male,Married,32248.3,129.79
55,Male,Married,34746.1,205.34999999999997
55,Male,Married,37017.35,208.24
55,Male,Married,37086.35,197.83999999999997
55,Male,Married,38773.4,199.05
55,Male,Married,38979.25,149.10999999999999
55,Male,Married,41961.2,220.70999999999998
55,Male,Married,45115.65,151.44
55,Male,Married,48573.7,232.81000000000003
55,Male,Married,48669.15,213.96
55,Male,Married,57514.95,170.76
55,Male,Married,72331.55,164.53
55,Male,Married,73057.2,217.67000000000002
55,Male,Married,75402.05,107.15
55,Male,Married,107825.15,268.40999999999997
55,Male,Married,108312.75,157.82000000000002
55,Male,Married,119099.75,209.5
55,Other,Married,17230.45,156.56
55,Other,Married,27556.3,181.70000000000002
55,Other,Married,33094.7,242.27000000000004
55,Other,Married,34316.0,191.70999999999998
55,Other,Married,35202.65,200.09
55,Other,Married,35459.1,66.03
55,Other,Married,36123.8,263.76
55,Other,Married,68129.45,181.88
55,Other,Married,75274.4,184.23000000000002
55,Other,Married,116028.1,219.51999999999998
56,Female,Married,12273.95,188.7
56,Female,Married,14082.9,250.06
56,Female,Married,19715.6,201.87
56,Female,Married,24831.95,236.57999999999998
56,Female,Married,27585.05,185.75
56,Female,Married,28437.2,282.06
56,Female,Married,31102.9,196.06
56,Female,Married,31122.45,220.67
56,Female,Married,33370.7,202.57999999999998
56,Female,Married,34938.15,150.18
56,Female,Married,35111.8,141.08
56,Female,Married,35176.2,175.76999999999998
56,Female,Married,40599.6,210.32
56,Female,Married,40942.3,179.45999999999998
56,Female,Married,41263.15,213.21
56,Female,Married,43230.8,163.11
56,Female,Married,45457.2,165.05
56,Female,Married,48183.85,226.04999999999998
56,Female,Married,52081.2,224.88000000000002
56,Female,Married,53613.0,123.22999999999999
56,Female,Married,54622.7,187.63
56,Female,Married,61684.85,252.57
56,Female,Married,75571.1,235.72
56,Female,Married,81184.25,123.26
56,Female,Married,86305.2,223.81999999999996
56,Female,Married,97041.6,135.99999999999997
56,Female,Married,97386.6,154.0
56,Male,Married,19812.2,227.98000000000002
56,Male,Married,26823.75,231.92000000000002
56,Male,Married,29622.85,207.51999999999998
56,Male,Married,29741.3,218.56
56,Male,Married,31765.3,181.73
56,Male,Married,32223.0,280.48
56,Male,Married,33026.85,148.44
56,Male,Married,33951.45,266.73
56,Male,Married,36258.35,180.22
56,Male,Married,37426.75,148.75
56,Male,Married,38791.8,237.62999999999997
56,Male,Married,47539.85,174.76000000000002
56,Male,Married,47727.3,207.77
56,Male,Married,56655.9,228.29000000000002
56,Male,Married,58646.55,209.0
56,Male,Married,65067.0,198.09
56,Male,Married,67217.5,194.43
56,Male,Married,69464.6,153.93
56,Male,Married,94478.25,172.92
56,Male,Married,123393.85,154.57
56,Other,Married,34298.75,174.58999999999997
56,Other,Married,36642.45,213.11999999999998
56,Other,Married,36919.6,134.56
56,Other,Married,44584.35,172.03000000000003
56,Other,Married,54644.55,221.10999999999999
57,Male,Married,12984.65,242.07
57,Male,Married,16604.85,228.12
57,Male,Married,19688.0,251.79
57,Male,Married,22638.9,122.75999999999999
57,Male,Married,26584.55,206.85000000000002
57,Male,Married,30983.3,233.17000000000002
57,Male,Married,34060.7,147.71
57,Male,Married,34869.15,206.28000000000003
57,Male,Married,35255.55,194.88
57,Male,Married,37108.2,146.2
57,Male,Married,38942.45,238.37
57,Male,Married,44010.5,174.02999999999997
57,Male,Married,47368.5,191.48999999999998
57,Male,Married,47918.2,148.05
57,Male,Married,49187.8,98.65
57,Male,Married,155597.3,177.01
57,Other,Married,24350.1,175.92000000000002
57,Other,Married,40062.55,181.3
57,Other,Married,77067.25,232.72
58,Male,Married,12024.4,213.67
58,Male,Married,18824.35,204.82
58,Male,Married,27065.25,277.4
58,Male,Married,28363.6,177.69000000000003
58,Male,Married,32778.45,264.82
58,Male,Married,32938.3,135.52
58,Male,Married,34874.9,192.14999999999998
58,Male,Married,36166.35,188.67000000000002
58,Male,Married,39841.75,62.59
58,Male,Married,43326.25,189.38
58,Male,Married,45390.5,259.72
58,Male,Married,47363.9,222.18
58,Male,Married,48942.85,218.4
58,Male,Married,50304.45,133.31
58,Male,Married,52902.3,199.53000000000003
58,Male,Married,54740.0,191.73000000000002
58,Male,Married,59195.1,165.51
58,Male,Married,68462.95,149.09
58,Male,Married,90851.15,258.62
58,Male,Married,141140.65,142.06
58,Male,Married,255379.35,178.95
59,Male,Married,18685.2,201.35
59,Male,Married,25641.55,210.74
59,Male,Married,26750.15,183.16
59,Male,Married,43656.3,159.26
59,Male,Married,43997.85,182.80999999999997
59,Male,Married,45075.4,219.15
59,Male,Married,50772.5,209.36
59,Male,Married,51237.1,175.20000000000002
59,Male,Married,53494.55,138.65
59,Male,Married,56384.5,257.44
59,Male,Married,71633.5,239.76000000000002
59,Male,Married,92267.95,155.31
59,Male,Married,102091.25,207.80999999999997
60,Male,Married,19508.6,127.64
60,Male,Married,26083.15,242.16
60,Male,Married,30024.2,157.75
60,Male,Married,36052.5,166.8
60,Male,Married,36057.1,200.51000000000002
60,Male,Married,36389.45,278.26
60,Male,Married,49277.5,168.57000000000002
60,Other,Married,30481.9,255.33999999999997
60,Other,Married,39395.55,216.99
61,Male,Married,17799.7,175.17000000000002
61,Male,Married,26846.05,157.9
61,Male,Married,30292.15,198.71
61,Male,Married,57345.9,155.44
61,Male,Married,61917.15,258.20000000000005
62,Male,Married,27539.55,239.33999999999997
62,Male,Married,33592.95,150.19
62,Male,Married,35365.65,176.69
62,Male,Married,37649.45,159.01999999999998
62,Male,Married,43436.85,234.03
62,Male,Married,71309.85,198.64
63,Male,Married,27404.65,109.51
63,Male,Married,58246.4,178.11
63,Other,Married,195165.15,223.74
65,Male,Married,16246.9,100.21000000000001
65,Male,Married,28310.95,171.29999999999998
65,Male,Married,30563.4,200.88
65,Male,Married,33824.75,217.28
65,Male,Married,40116.6,192.59
66,Male,Married,37338.8,240.71999999999997
67,Male,Married,29803.4,184.36
70,Other,Married,54079.7,218.57
71,Male,Married,20742.3,173.56
71,Other,Married,38800.85,165.19
72,Male,Married,23375.1,220.67
72,Male,Married,55710.9,228.99
72,Male,Married,61101.15,224.96999999999997
73,Male,Married,22339.8,150.87
75,Male,Married,28849.1,150.66
75,Male,Married,33000.1,217.15000000000003
77,Male,Married,7952.7,194.57
